Nation,Display Name,Accepted Answers,Source,Generated ID
Tunisia,Ellyes Skhiri,Skhiri; Skhiri Ellyes,FIFA-SQUAD-PDF,fifa-tunisia-ellyes-skhiri
Tunisia,Firas Chaouat,Chaouat; Chaouat Firas,FIFA-SQUAD-PDF,fifa-tunisia-firas-chaouat
Tunisia,Hannibal Mejbri,Mejbri; Mejbri Hannibal,FIFA-SQUAD-PDF,fifa-tunisia-hannibal-mejbri
Tunisia,Hazem Mastouri,Mastouri; Mastouri Hazem,FIFA-SQUAD-PDF,fifa-tunisia-hazem-mastouri
Tunisia,Ismael Gharbi,Gharbi; Gharbi Ismael,FIFA-SQUAD-PDF,fifa-tunisia-ismael-gharbi
Tunisia,Khalil Ayari,Ayari; Ayari Khalil,FIFA-SQUAD-PDF,fifa-tunisia-khalil-ayari
Tunisia,Mohamed Ben Hmida,Ben Hmida; Ben Hmida Mohamed,FIFA-SQUAD-PDF,fifa-tunisia-mohamed-ben-hmida
Tunisia,Mohamed Hadj Mahmoud,Hadj Mahmoud; Hadj Mahmoud Mohamed,FIFA-SQUAD-PDF,fifa-tunisia-mohamed-hadj-mahmoud
Tunisia,Montassar Talbi,Talbi; Talbi Montassar,FIFA-SQUAD-PDF,fifa-tunisia-montassar-talbi
Tunisia,Mortadha Ben Ouanes,Ben Ouanes; Ben Ouanes Mortadha,FIFA-SQUAD-PDF,fifa-tunisia-mortadha-ben-ouanes
Tunisia,Mouhib Chamakh,Chamakh; Chamakh Mouhib,FIFA-SQUAD-PDF,fifa-tunisia-mouhib-chamakh
Tunisia,Moutaz Neffati,Neffati; Neffati Moutaz,FIFA-SQUAD-PDF,fifa-tunisia-moutaz-neffati
Tunisia,Omar Rekik,Rekik; Rekik Omar,FIFA-SQUAD-PDF,fifa-tunisia-omar-rekik
Tunisia,Raed Chikhaoui,Chikhaoui; Chikhaoui Raed,FIFA-SQUAD-PDF,fifa-tunisia-raed-chikhaoui
Tunisia,Rani Khedira,Khedira; Khedira Rani,FIFA-SQUAD-PDF,fifa-tunisia-rani-khedira
Tunisia,Rayan Elloumi,Elloumi; Elloumi Rayan,FIFA-SQUAD-PDF,fifa-tunisia-rayan-elloumi
Tunisia,Sabri Ben Hessen,Ben Hessen; Ben Hessen Sabri,FIFA-SQUAD-PDF,fifa-tunisia-sabri-ben-hessen
Tunisia,Sebastian Tounekti,Tounekti; Tounekti Sebastian,FIFA-SQUAD-PDF,fifa-tunisia-sebastian-tounekti
Tunisia,Yan Valery,Valery; Valery Yan,FIFA-SQUAD-PDF,fifa-tunisia-yan-valery
Türkiye,Abdulkerim Bardakci,Bardakci; Bardakci Abdulkerim,FIFA-SQUAD-PDF,fifa-turkiye-abdulkerim-bardakci
Türkiye,Altay Bayindir,Bayindir; Bayindir Altay,FIFA-SQUAD-PDF,fifa-turkiye-altay-bayindir
Türkiye,Arda Guler,Guler; Guler Arda,FIFA-SQUAD-PDF,fifa-turkiye-arda-guler
Türkiye,Baris Yilmaz,Yilmaz; Yilmaz Baris,FIFA-SQUAD-PDF,fifa-turkiye-baris-yilmaz
Türkiye,Caglar Soyuncu,Soyuncu; Soyuncu Caglar,FIFA-SQUAD-PDF,fifa-turkiye-caglar-soyuncu
Türkiye,Can Uzun,Uzun; Uzun Can,FIFA-SQUAD-PDF,fifa-turkiye-can-uzun
Türkiye,Deniz Gul,Gul; Gul Deniz,FIFA-SQUAD-PDF,fifa-turkiye-deniz-gul
Türkiye,Eren Elmali,Elmali; Elmali Eren,FIFA-SQUAD-PDF,fifa-turkiye-eren-elmali
Türkiye,Ferdi Kadioglu,Kadioglu; Kadioglu Ferdi,FIFA-SQUAD-PDF,fifa-turkiye-ferdi-kadioglu
Türkiye,Hakan Calhanoglu,Calhanoglu; Calhanoglu Hakan,FIFA-SQUAD-PDF,fifa-turkiye-hakan-calhanoglu
Türkiye,Irfan Kahveci,Kahveci; Kahveci Irfan,FIFA-SQUAD-PDF,fifa-turkiye-irfan-kahveci
Türkiye,Ismail Yuksek,Yuksek; Yuksek Ismail,FIFA-SQUAD-PDF,fifa-turkiye-ismail-yuksek
Türkiye,Kaan Ayhan,Ayhan; Ayhan Kaan,FIFA-SQUAD-PDF,fifa-turkiye-kaan-ayhan
Türkiye,Kenan Yildiz,Yildiz; Yildiz Kenan,FIFA-SQUAD-PDF,fifa-turkiye-kenan-yildiz
Türkiye,Kerem Akturkoglu,Akturkoglu; Akturkoglu Kerem,FIFA-SQUAD-PDF,fifa-turkiye-kerem-akturkoglu
Türkiye,Merih Demiral,Demiral; Demiral Merih,FIFA-SQUAD-PDF,fifa-turkiye-merih-demiral
Türkiye,Mert Gunok,Gunok; Gunok Mert,FIFA-SQUAD-PDF,fifa-turkiye-mert-gunok
Türkiye,Mert Muldur,Muldur; Muldur Mert,FIFA-SQUAD-PDF,fifa-turkiye-mert-muldur
Türkiye,Oguz Aydin,Aydin; Aydin Oguz,FIFA-SQUAD-PDF,fifa-turkiye-oguz-aydin
Türkiye,Orkun Kokcu,Kokcu; Kokcu Orkun,FIFA-SQUAD-PDF,fifa-turkiye-orkun-kokcu
Türkiye,Ozan Kabak,Kabak; Kabak Ozan,FIFA-SQUAD-PDF,fifa-turkiye-ozan-kabak
Türkiye,Salih Ozcan,Ozcan; Ozcan Salih,FIFA-SQUAD-PDF,fifa-turkiye-salih-ozcan
Türkiye,Samet Akaydin,Akaydin; Akaydin Samet,FIFA-SQUAD-PDF,fifa-turkiye-samet-akaydin
Türkiye,Ugurcan Cakir,Cakir; Cakir Ugurcan,FIFA-SQUAD-PDF,fifa-turkiye-ugurcan-cakir
Türkiye,Yunus Akgun,Akgun; Akgun Yunus,FIFA-SQUAD-PDF,fifa-turkiye-yunus-akgun
Türkiye,Zeki Celik,Celik; Celik Zeki,FIFA-SQUAD-PDF,fifa-turkiye-zeki-celik
USA,Alex Freeman,Freeman; Freeman Alex,FIFA-SQUAD-PDF,fifa-usa-alex-freeman
USA,Alex Zendejas,Zendejas; Zendejas Alex,FIFA-SQUAD-PDF,fifa-usa-alex-zendejas
USA,Antonee Robinson,Robinson; Robinson Antonee,FIFA-SQUAD-PDF,fifa-usa-antonee-robinson
USA,Auston Trusty,Trusty; Trusty Auston,FIFA-SQUAD-PDF,fifa-usa-auston-trusty
USA,Brenden Aaronson,Aaronson; Aaronson Brenden,FIFA-SQUAD-PDF,fifa-usa-brenden-aaronson
USA,Chris Brady,Brady; Brady Chris,FIFA-SQUAD-PDF,fifa-usa-chris-brady
USA,Chris Richards,Richards; Richards Chris,FIFA-SQUAD-PDF,fifa-usa-chris-richards
USA,Christian Pulisic,Pulisic; Pulisic Christian,FIFA-SQUAD-PDF,fifa-usa-christian-pulisic
USA,Cristian Roldan,Roldan; Roldan Cristian,FIFA-SQUAD-PDF,fifa-usa-cristian-roldan
USA,Folarin Balogun,Balogun; Balogun Folarin,FIFA-SQUAD-PDF,fifa-usa-folarin-balogun
USA,Giovanni Reyna,Reyna; Reyna Giovanni,FIFA-SQUAD-PDF,fifa-usa-giovanni-reyna
USA,Haji Wright,Wright; Wright Haji,FIFA-SQUAD-PDF,fifa-usa-haji-wright
USA,Joe Scally,Scally; Scally Joe,FIFA-SQUAD-PDF,fifa-usa-joe-scally
USA,Malik Tillman,Tillman; Tillman Malik,FIFA-SQUAD-PDF,fifa-usa-malik-tillman
USA,Mark McKenzie,McKenzie; McKenzie Mark,FIFA-SQUAD-PDF,fifa-usa-mark-mckenzie
USA,Matt Freese,Freese; Freese Matt,FIFA-SQUAD-PDF,fifa-usa-matt-freese
USA,Matt Turner,Turner; Turner Matt,FIFA-SQUAD-PDF,fifa-usa-matt-turner
USA,Max Arfsten,Arfsten; Arfsten Max,FIFA-SQUAD-PDF,fifa-usa-max-arfsten
USA,Miles Robinson,Robinson; Robinson Miles,FIFA-SQUAD-PDF,fifa-usa-miles-robinson
USA,Ricardo Pepi,Pepi; Pepi Ricardo,FIFA-SQUAD-PDF,fifa-usa-ricardo-pepi
USA,Sebastian Berhalter,Berhalter; Berhalter Sebastian,FIFA-SQUAD-PDF,fifa-usa-sebastian-berhalter
USA,Sergino Dest,Dest; Dest Sergino,FIFA-SQUAD-PDF,fifa-usa-sergino-dest
USA,Tim Ream,Ream; Ream Tim,FIFA-SQUAD-PDF,fifa-usa-tim-ream
USA,Timothy Weah,Weah; Weah Timothy,FIFA-SQUAD-PDF,fifa-usa-timothy-weah
USA,Tyler Adams,Adams; Adams Tyler,FIFA-SQUAD-PDF,fifa-usa-tyler-adams
USA,Weston McKennie,McKennie; McKennie Weston,FIFA-SQUAD-PDF,fifa-usa-weston-mckennie
Uruguay,Agustin Canobbio,Canobbio; Canobbio Agustin,FIFA-SQUAD-PDF,fifa-uruguay-agustin-canobbio
Uruguay,Brian Rodriguez,Rodriguez; Rodriguez Brian,FIFA-SQUAD-PDF,fifa-uruguay-brian-rodriguez
Uruguay,Darwin Nunez,Nunez; Nunez Darwin,FIFA-SQUAD-PDF,fifa-uruguay-darwin-nunez
Uruguay,Emiliano Martinez,Martinez; Martinez Emiliano,FIFA-SQUAD-PDF,fifa-uruguay-emiliano-martinez
Uruguay,Facundo Pellistri,Pellistri; Pellistri Facundo,FIFA-SQUAD-PDF,fifa-uruguay-facundo-pellistri
Uruguay,Federico Valverde,Valverde; Valverde Federico,FIFA-SQUAD-PDF,fifa-uruguay-federico-valverde
Uruguay,Federico Vinas,Vinas; Vinas Federico,FIFA-SQUAD-PDF,fifa-uruguay-federico-vinas
Uruguay,Fernando Muslera,Muslera; Muslera Fernando,FIFA-SQUAD-PDF,fifa-uruguay-fernando-muslera
Uruguay,Giorgian De Arrascaeta,De Arrascaeta; De Arrascaeta Giorgian,FIFA-SQUAD-PDF,fifa-uruguay-giorgian-de-arrascaeta
Uruguay,Guillermo Varela,Varela; Varela Guillermo,FIFA-SQUAD-PDF,fifa-uruguay-guillermo-varela
Uruguay,Joaquin Piquerez,Piquerez; Piquerez Joaquin,FIFA-SQUAD-PDF,fifa-uruguay-joaquin-piquerez
Uruguay,Jose Gimenez,Gimenez; Gimenez Jose,FIFA-SQUAD-PDF,fifa-uruguay-jose-gimenez
Uruguay,Juan Sanabria,Sanabria; Sanabria Juan,FIFA-SQUAD-PDF,fifa-uruguay-juan-sanabria
Uruguay,Manuel Ugarte,Ugarte; Ugarte Manuel,FIFA-SQUAD-PDF,fifa-uruguay-manuel-ugarte
Uruguay,Mathias Olivera,Olivera; Olivera Mathias,FIFA-SQUAD-PDF,fifa-uruguay-mathias-olivera
Uruguay,Matias Vina,Vina; Vina Matias,FIFA-SQUAD-PDF,fifa-uruguay-matias-vina
Uruguay,Maxi Araujo,Araujo; Araujo Maxi,FIFA-SQUAD-PDF,fifa-uruguay-maxi-araujo
Uruguay,Nicolas De La Cruz,De La Cruz; De La Cruz Nicolas,FIFA-SQUAD-PDF,fifa-uruguay-nicolas-de-la-cruz
Uruguay,Rodrigo Aguirre,Aguirre; Aguirre Rodrigo,FIFA-SQUAD-PDF,fifa-uruguay-rodrigo-aguirre
Uruguay,Rodrigo Bentancur,Bentancur; Bentancur Rodrigo,FIFA-SQUAD-PDF,fifa-uruguay-rodrigo-bentancur
Uruguay,Rodrigo Zalazar,Zalazar; Zalazar Rodrigo,FIFA-SQUAD-PDF,fifa-uruguay-rodrigo-zalazar
Uruguay,Ronald Araujo,Araujo; Araujo Ronald,FIFA-SQUAD-PDF,fifa-uruguay-ronald-araujo
Uruguay,Santiago Bueno,Bueno; Bueno Santiago,FIFA-SQUAD-PDF,fifa-uruguay-santiago-bueno
Uruguay,Santiago Mele,Mele; Mele Santiago,FIFA-SQUAD-PDF,fifa-uruguay-santiago-mele
Uruguay,Sebastian Caceres,Caceres; Caceres Sebastian,FIFA-SQUAD-PDF,fifa-uruguay-sebastian-caceres
Uruguay,Sergio Rochet,Rochet; Rochet Sergio,FIFA-SQUAD-PDF,fifa-uruguay-sergio-rochet
Uzbekistan,Abbosbek Fayzullaev,Fayzullaev; Fayzullaev Abbosbek,FIFA-SQUAD-PDF,fifa-uzbekistan-abbosbek-fayzullaev
Uzbekistan,Abdukodir Khusanov,Khusanov; Khusanov Abdukodir,FIFA-SQUAD-PDF,fifa-uzbekistan-abdukodir-khusanov
Uzbekistan,Abdulla Abdullaev,Abdullaev; Abdullaev Abdulla,FIFA-SQUAD-PDF,fifa-uzbekistan-abdulla-abdullaev
Uzbekistan,Abduvohid Nematov,Nematov; Nematov Abduvohid,FIFA-SQUAD-PDF,fifa-uzbekistan-abduvohid-nematov
Uzbekistan,Akmal Mozgovoy,Mozgovoy; Mozgovoy Akmal,FIFA-SQUAD-PDF,fifa-uzbekistan-akmal-mozgovoy
Uzbekistan,Avazbek Ulmasaliyev,Ulmasaliyev; Ulmasaliyev Avazbek,FIFA-SQUAD-PDF,fifa-uzbekistan-avazbek-ulmasaliyev
Uzbekistan,Azizbek Amonov,Amonov; Amonov Azizbek,FIFA-SQUAD-PDF,fifa-uzbekistan-azizbek-amonov
Uzbekistan,Azizjon Ganiev,Ganiev; Ganiev Azizjon,FIFA-SQUAD-PDF,fifa-uzbekistan-azizjon-ganiev
Uzbekistan,Behruzjon Karimov,Karimov; Karimov Behruzjon,FIFA-SQUAD-PDF,fifa-uzbekistan-behruzjon-karimov
Uzbekistan,Botirali Ergashev,Ergashev; Ergashev Botirali,FIFA-SQUAD-PDF,fifa-uzbekistan-botirali-ergashev
Uzbekistan,Dostonbek Khamdamov,Khamdamov; Khamdamov Dostonbek,FIFA-SQUAD-PDF,fifa-uzbekistan-dostonbek-khamdamov
Uzbekistan,Eldor Shomurodov,Shomurodov; Shomurodov Eldor,FIFA-SQUAD-PDF,fifa-uzbekistan-eldor-shomurodov
Uzbekistan,Farrukh Sayfiev,Sayfiev; Sayfiev Farrukh,FIFA-SQUAD-PDF,fifa-uzbekistan-farrukh-sayfiev
Uzbekistan,Igor Sergeev,Sergeev; Sergeev Igor,FIFA-SQUAD-PDF,fifa-uzbekistan-igor-sergeev
Uzbekistan,Jakhongir Urozov,Urozov; Urozov Jakhongir,FIFA-SQUAD-PDF,fifa-uzbekistan-jakhongir-urozov
Uzbekistan,Jaloliddin Masharipov,Masharipov; Masharipov Jaloliddin,FIFA-SQUAD-PDF,fifa-uzbekistan-jaloliddin-masharipov
Uzbekistan,Jamshid Iskanderov,Iskanderov; Iskanderov Jamshid,FIFA-SQUAD-PDF,fifa-uzbekistan-jamshid-iskanderov
Uzbekistan,Khojiakbar Alijonov,Alijonov; Alijonov Khojiakbar,FIFA-SQUAD-PDF,fifa-uzbekistan-khojiakbar-alijonov
Uzbekistan,Odiljon Xamrobekov,Xamrobekov; Xamrobekov Odiljon,FIFA-SQUAD-PDF,fifa-uzbekistan-odiljon-xamrobekov
Uzbekistan,Oston Urunov,Urunov; Urunov Oston,FIFA-SQUAD-PDF,fifa-uzbekistan-oston-urunov
Uzbekistan,Otabek Shukurov,Shukurov; Shukurov Otabek,FIFA-SQUAD-PDF,fifa-uzbekistan-otabek-shukurov
Uzbekistan,Rustam Ashurmatov,Ashurmatov; Ashurmatov Rustam,FIFA-SQUAD-PDF,fifa-uzbekistan-rustam-ashurmatov
Uzbekistan,Sherzod Esanov,Esanov; Esanov Sherzod,FIFA-SQUAD-PDF,fifa-uzbekistan-sherzod-esanov
Uzbekistan,Sherzod Nasrullaev,Nasrullaev; Nasrullaev Sherzod,FIFA-SQUAD-PDF,fifa-uzbekistan-sherzod-nasrullaev
Uzbekistan,Umar Eshmurodov,Eshmurodov; Eshmurodov Umar,FIFA-SQUAD-PDF,fifa-uzbekistan-umar-eshmurodov
Uzbekistan,Utkir Yusupov,Yusupov; Yusupov Utkir,FIFA-SQUAD-PDF,fifa-uzbekistan-utkir-yusupov
